time_stamp,procedure_id,feature_of_interest_id,phenomenon_id,offering_id,text_value,numeric_value,st_astext
2014-01-22 09:23:26.535+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1011598333 12.910637)
2014-01-22 09:23:26.535+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 09:23:26.535+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 09:22:15.736+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 09:22:15.736+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 09:22:15.736+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,25.871,
2014-01-22 09:22:15.736+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.101181 12.9187528333)
2014-01-22 09:20:53.274+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,23.213,
2014-01-22 09:20:53.274+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1000816667 12.9274543333)
2014-01-22 09:20:53.274+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 09:20:53.274+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 09:19:41.467+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,28.082,
2014-01-22 09:19:41.467+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.0993986667 12.9365566667)
2014-01-22 09:19:41.467+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 09:19:41.467+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 09:18:30.601+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 09:18:30.601+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 09:18:30.601+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1048533333 12.9429393333)
2014-01-22 09:18:30.601+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,26.002,
2014-01-22 09:17:07.65+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,29.133,
2014-01-22 09:17:07.65+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 09:17:07.65+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 09:17:07.65+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1119061667 12.9505745)
2014-01-22 09:15:54.611+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,25.582,
2014-01-22 09:15:54.611+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 09:15:54.611+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 09:15:54.611+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.119104 12.955151)
2014-01-22 09:14:40.8+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 09:14:40.8+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,27.636,
2014-01-22 09:14:40.8+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1191165 12.9640373333)
2014-01-22 09:14:40.8+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 09:13:26.146+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 09:13:26.146+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1190055 12.973741)
2014-01-22 09:13:26.146+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 09:13:26.146+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,26.908,
2014-01-22 09:12:15.392+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1208341667 12.9822953333)
2014-01-22 09:12:15.392+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,27.138,
2014-01-22 09:12:15.392+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 09:12:15.392+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 09:11:06.846+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,25.773,
2014-01-22 09:11:06.846+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1215086667 12.9907751667)
2014-01-22 09:11:06.846+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 09:11:06.846+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 09:09:57.616+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 09:09:57.616+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,25.945,
2014-01-22 09:09:57.616+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1246821667 12.9986788333)
2014-01-22 09:09:57.616+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 09:08:48.909+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1273295 13.0062683333)
2014-01-22 09:08:48.909+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,25.329,
2014-01-22 09:08:48.909+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 09:08:48.909+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 09:07:37.987+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,26.602,
2014-01-22 09:07:37.987+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 09:07:37.987+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 09:07:37.987+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1293116667 13.01462)
2014-01-22 09:05:19.325+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1444925 13.0270328333)
2014-01-22 09:05:19.325+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 09:05:19.325+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 09:05:19.325+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,26.721,
2014-01-22 09:03:52.476+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 09:03:52.476+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 09:03:52.476+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,25.088,
2014-01-22 09:03:52.476+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1491278333 13.0344706667)
2014-01-22 09:02:39.484+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1495033333 13.0417776667)
2014-01-22 09:02:39.484+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 09:02:39.484+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,18.563,
2014-01-22 09:02:39.484+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 09:01:30.322+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,0.01,
2014-01-22 09:01:30.322+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 09:01:30.322+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 09:01:30.322+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1497821667 13.0437403333)
2014-01-22 09:00:18.424+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 09:00:18.424+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 09:00:18.424+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,1.916,
2014-01-22 09:00:18.424+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1497701667 13.04442)
2014-01-22 08:59:09.802+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 08:59:09.802+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1500778333 13.0501423333)
2014-01-22 08:59:09.802+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 08:59:09.802+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,24.111,
2014-01-22 08:57:56.412+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1570428333 13.0551555)
2014-01-22 08:57:56.412+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,23.876,
2014-01-22 08:57:56.412+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 08:57:56.412+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 08:55:34.821+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 08:55:34.821+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,25.526,
2014-01-22 08:55:34.821+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 08:55:34.821+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1610245 13.0683395)
2014-01-22 08:54:25.305+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 08:54:25.305+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 08:54:25.305+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1611805 13.076404)
2014-01-22 08:54:25.305+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,24.312,
2014-01-22 08:53:16.875+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 08:53:16.875+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1615185 13.0829681667)
2014-01-22 08:53:16.875+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 08:53:16.875+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,19.682,
2014-01-22 08:52:03.672+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 08:52:03.672+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,25.729,
2014-01-22 08:52:03.672+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 08:52:03.672+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1615558333 13.091466)
2014-01-22 08:50:54.244+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 08:50:54.244+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 08:50:54.244+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1620596667 13.1000708333)
2014-01-22 08:50:54.244+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,25.024,
2014-01-22 08:49:42.452+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:RouteId,BUS_LOCATION,K3,,
2014-01-22 08:49:42.452+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
2014-01-22 08:49:42.452+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,26.244,
2014-01-22 08:49:42.452+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Location,BUS_LOCATION,,,POINT(80.1634645 13.1080563333)
2014-01-22 08:48:33.401+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:Speed,BUS_LOCATION,,22.305,
2014-01-22 08:48:33.401+05:30,urn:ogc:object:feature:Passenger:Bus:00000000-00000000-00409DFF-FF581762,00000000-00000000-00409DFF-FF581762,urn:ogc:def:phenomenon:OGC:1.0.30:JourneyDirection,BUS_LOCATION,Pickup,,
